,comment,link,date,language,toxicity
1064,"Σαν σήμερα χάσαμε έναν εξαιρετικό καλλιτέχνη που δεν θα ξεχαστεί ποτέ τον Παντελή που μας λείπει πολύ και ας έχουν περάσει 7χρονια ήτανε σαν να ήταν τώρα μας σόκαρε αυτή η είδηση που χάσαμε έναν εξαιρετικό καλλιτέχνη το καλύτερο παιδί του Ελληνικού τραγουδιού.Ο Παντελής ήταν είναι και θα είναι στην καρδιά ️️️️️ μας δεν μπορώ να το χωνέψω ότι έφυγε από κοντά μας αυτό το παιδί έπαθα σοκ όπως όλη η Ελλάδα.Παντελη είσαι ένας Άγγελος που είναι στον ουρανό και μας χαιρετάει.Ενας είναι ο Παντελής Παντελίδης ένας.Παντελη σ'αγαπάμε.Μακαρι να γυρίζει ο χρόνος πίσω να μην γινοτανε αυτό να σε είχαμε κοντά μας.Αρχοντα
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,2.0
1065,Είχε ταλέντο ο αείμνηστος.. και τραγούδια με στίχο που σε ράγιζαν. Προσωπικά ακούω τα όσα τραγούδια πρόλαβε να ερμηνεύσει σχεδόν κάθε μέρα και δεν περιμένω τη μαύρη ημερομηνία....,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 10 μήνες,greek,1.0
1066,δεν πεθανες ποτε εισαι εδω μαζι μας για παντα σε αγαπαμε,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,1.0
1067,"Πάντως όλοι που είμαστε εδώ, έχουμε την ίδια ανάγκη...να τον κρατάμε ζωντανό, να μην τον ξεχνάμε!Κάτι πρέπει να σημαίνει αυτό...δεν πιστεύω ότι για κανέναν άλλο θα συνέβαινε αυτό!",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1068,"Αναντικατάστατος στην καρδιά και στο μυαλό μας ,α ρε Παντέλο πόσο μας λείπεις ...",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,greek,2.0
1069,παντελος θα εισαι για παντα στις καρδιες μας,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1070,Ηρθες και εφυγες γρηγορα αλλα στις καρδιες μας και στις σκεψεις μας θα ζεις για παντα φιλε,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1071,Η μουσική συνδέει φιλίες! ️🇹🇷🇬🇷,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,2.0
1072,We won't never forget you..We will always listening to your music..2021,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη (τροποποιήθηκε),english,1.0
1073,Μεγάλε που εισαι τρελέ μου μας λείπεις pq για πάντα ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,1.0
1074,I listen metal music but this guy really makes good music!I like,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,1.0
1075,Για πάντα θα είναι μαζί μας. Άρχοντας.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1076,Άρε παντελο έφυγες νωρίς μα στις καρδιές μας είσαι ακόμα εδώ και για μια ζωή αεκαρα αυτά μην τα ξεχνάμε,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1077,2021 και ο Παντελής ακόμη στις καρδιές μας!️,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1078,Πίνω από εκεί ψηλά για σένα τι προφιτικο τραγούδι αποδείχτηκε για τον Παντελή μας,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1079,May your soul rest in peace brother  everyday i listen to your voice and cant stop my tears ...  🇦🇲🇸🇾,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη (τροποποιήθηκε),english,1.0
1080,Ένας  και μοναδικός!!!!!!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1081,"Panthelis you haven't died! You live in your music, which is touching our souls!",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,1.0
1082,2022 σε αγαπώ για σένα  δεν θα σε ξεχάσω ποτέ όσο ζω αλήθεια έχω παιδιά στην ηλικία σου αλλά νιώθω και σένα παιδί μου τόσο πολύ πονάω που πηγές άδικα,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,1.0
1083,2022 και ακόμα μέσα στις ψυχές όλων,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1084,Αξέχαστος για πάντα όλες οι μανούλες τον σκεφτόμαστε πάντα παλικάρι στις ψυχές μας,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1085,το 17ο κοματι ειναι ολα τα λεφτα οχι που και τα αλλα δεν ειναι αλλα το συγγεκριμενο τα σπαει φερνει αναμνησεις στο μυαλο καθε ανθρωπου αυτο το κοματι ....πολοι αγαπημενο !!!!!!!!!!!!!!αρε ΠΑΝΤΕΛΟ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,1.0
1086,One year after his tragic death we were in Greece and I had my husband take me to his last resting place so I can say my goodbye to him,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη (τροποποιήθηκε),english,1.0
1087,Ζει μες τις καρδιές μας !!! Δεν μας άφησε μόνους μας έστειλε τον Κωνσταντίνο !!! Αγαπήσετε τον άσο αγαπήσαμε τον Παντελή !!! Του αξίζει!!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1088,Εδώ είσαι στην ψυχή μου και στο μυαλό . Με τα τραγούδια σου ζω και αναπνέω έχω και εγώ μεγάλο πρόβλημα υγείας αλλά το παλεβω κάθε λεπτό το ζω γιατί αυριο μπορη να είμαι εκεί ψυλα και πολύ που αγάπησα είναι έκι πατέρας ξαδερφια φίλη. Μας προσέχετε το νοιοθω. Σαγαπω αστέρι μου.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 8 μήνες,greek,2.0
1089,Κυλάει για πάντα στις φλέβες μας.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 11 μήνες,greek,1.0
1090,Just pure beauty! Αναπαύσου εν ειρήνη!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος (τροποποιήθηκε),english,1.0
1091,Обичам ви страхотни сте,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 4 έτη,english,1.0
1092,Παντελή μου!!!!!!!! Για πάντα ️,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1093,me encanta esta música,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,english,1.0
1094,Παντελής ένας καταπληκτικός λαϊκός ρομαντικός εξαιρετικός καλλιτέχνης που μας ήρθε έτσι ξαφνικά και μας έφυγε έτσι ξαφνικά.Αναστατωσε τις πίστες και ξαφνικά έμεινε το πένθος στις πίστες . Χωρίς τον παντελο δεν υπάρχει τίποτα.Παντελης για πάντα θεοςςςςςςς.Χρηστος Μακρής από Κερατέα Αττικής.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,2.0
1095,Όσο μακριά μας και αν είσαι όλο πιο κοντά έρχεσαι στις καρδιές μας.......,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1096,"Είσαι το κάτι άλλο, θα είσαι πάντα στις καρδιές μας, φωνάρα μου",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,3.0
1097,Greek music had lost a legend RIP Pantelis!! Greetings from US Troy Michigan,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,english,1.0
1098,Ένας Άγγελος ήσουν για αυτό σε πήρε ο Θεός δίπλα του,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1099,Έγινε άγγελος για να ζει στις καρδιές μας για πάντα,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,greek,1.0
1100,Αγόρι μου. Λυπάμαι πολύ παιδί μου να είσαι πάντα καλά εκεί στο παραδησο  παλικάρι μου. Οι ευχές μου στην οικογένεια σου. Σ αγάπησα από την μεριά που σε γνώρισα μέσα από τα καλύτερα ελληνικά τραγούδια. Θα σε αγαπάω για πάντα. Και εγώ έχω χάσει το κοριτσάκι μου 19 χρόνο και ξέρω πολύ καλά πως είναι η γονείς σου. Λυπάμαι πολύ παιδί μου. Αθανάτος.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,greek,2.0
1101,γιατι ρε αγορι μου μας αφησες? ακομα νωρις ηταν...σαγαπαμε και εκει ψηλα που εισαι αισθανσου μας...,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1102,Unbelievable mix ,https://www.youtube.com/watch?v=D8jO9KUXzT4,πριν από 1 μήνα,english,1.0
1103,Very nice mixed zembekika,https://www.youtube.com/watch?v=D8jO9KUXzT4,πριν από 5 ημέρες,english,1.0
1104,WOW cool  ,https://www.youtube.com/watch?v=D8jO9KUXzT4,πριν από 2 εβδομάδες,english,1.0
1105,Your stamp is obvious ,https://www.youtube.com/watch?v=D8jO9KUXzT4,πριν από 2 εβδομάδες,english,1.0
1106,Melas sa na zito sti saloniki gamiseta tragoudi.,https://www.youtube.com/watch?v=D8jO9KUXzT4,πριν από 2 εβδομάδες,english,1.0
1107,"Oh God, what great voices! Gorgeous show.",https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
1108,A wonderful concert! Am enjoying it so much!! Thank You Jiannis!,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
1109,I dont know but greek music is one of the best in the world. And all these singers with them voices…. Realy melt your heart,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 1 έτος,english,1.0
1110,"Greeting from Los Angeles!!!!! Just pure class!!! Great music, great singing, great talent!",https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 εβδομάδες,english,1.0
1111,Beautiful songs Giannis!  You are absolutely fantastic singer!  love from Moldavia!,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
1112,Such natural talent! So proud to be Greek,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 1 έτος,english,1.0
1113,Bravo! Very beautiful concert! Thank you!,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 3 έτη,english,1.0
1114,One of the best vocals and talented singers.,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
1115,"Pernas kala !!!! Wow!! Amazing voice! Amaizing live !! Amazing handsome man !!! Congratulations!! 
Greetings from Romania!!",https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
1116,Beautiful voice and all the songs are sung with so much emotion. Love all his songs thank you.,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 1 έτος,english,1.0
1117,"I love your voice, your songs! Greetings from Romania! ️🇬🇷️",https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 3 έτη,english,1.0
1118,"What a performance! So enjoyable…the guests, the tribute section…so professional and humble, warm and cordial. What an artist! ️",https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 5 μήνες (τροποποιήθηκε),english,1.0
1119,"Such a great show! I'm enjoying every song, such a great voice, a great talent!! ",https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
1120,Congratulations! Greek music is so romantic and exudes a lot of love. Bravo! ,https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
1121,"great singer , great song writer , great music.... poly orea ...",https://www.youtube.com/watch?v=gxrN7CzsPxQ,πριν από 2 έτη,english,1.0
